2.76883,0.633994,0.0535126,1.39605,0.380156,-0.443965
2.78381,0.633055,0.0677827,1.43858,0.33041,-1.98981
2.80046,0.57516,0.0823045,1.46137,0.22683,-4.1432
2.81852,0.50198,0.097185,1.50326,0.0626538,-6.56706
2.838,0.402619,0.112376,1.51977,-0.120493,-7.32587
2.85852,0.228157,0.127012,1.41064,-0.317714,-7.88885
2.87913,-0.00472787,0.139381,1.12641,-0.418192,-4.0191
2.89945,-0.17974,0.149553,0.780381,-0.438638,-0.817864
2.91953,-0.318375,0.156257,0.435516,-0.449556,-0.436723
2.93889,-0.468387,0.159786,0.0982622,-0.448947,0.0243595
2.9569,-0.625582,0.159825,-0.219843,-0.440957,0.319616
3.53331,-0.745608,0.0578286,-0.503986,-0.431493,0.378538
3.53368,-0.807521,0.0511681,-0.748727,-0.417573,0.556806
3.53259,-0.816508,0.0423072,-0.956587,-0.389904,1.10678
3.53012,-0.795813,0.0315999,-1.12774,-0.344389,1.8206
3.49733,-0.767319,0.02486,-1.24372,-0.2827,2.46753
3.49244,-0.753443,0.0119916,-1.30595,-0.207617,3.00334
3.36609,-0.752677,0.0483003,-1.34008,-0.123085,3.38128
3.36461,-0.744535,0.0346868,-1.37376,-0.032646,3.61756
3.36175,-0.619677,0.0210053,-1.35007,0.0533943,3.44162
3.35905,-0.344557,0.0085892,-1.16388,0.115709,2.49258
3.24971,-0.113526,0.1398,-0.871324,0.147581,1.27487
3.269,0.0211655,0.133344,-0.520297,0.149189,0.0643442
3.2888,0.125421,0.130502,-0.158745,0.112078,-1.48444
3.57066,0.229707,0.0699768,0.143354,0.0171498,-3.79714
3.58372,0.233203,0.0724809,0.279499,-0.141679,-6.35314
3.59585,-0.0162588,0.0747155,0.174467,-0.343013,-8.05338
3.60602,-0.206295,0.0754987,0.0237262,-0.451712,-4.34797
3.61472,-0.342584,0.0745345,-0.162858,-0.442759,0.358153
3.62205,-0.423215,0.0717901,-0.327874,-0.43465,0.324359
3.62821,-0.475168,0.0677293,-0.445605,-0.432278,0.0948479
3.63677,-0.580791,0.0633582,-0.566482,-0.432574,-0.0118076
3.64498,-0.709353,0.0551291,-0.705992,-0.433027,-0.0181213
3.63076,-0.787904,0.0506757,-0.853064,-0.434132,-0.0442317
3.6299,-0.804099,0.0411657,-1.00507,-0.434678,-0.0218039
3.71676,-0.800803,0.0155038,-1.15348,-0.432944,0.0693221
3.7104,-0.773041,0.00330026,-1.24887,-0.433473,-0.0211514
2.60346,-0.731705,0.255655,-1.27109,-0.440087,-0.26455
2.63395,-0.69719,0.243089,-1.2471,-0.444833,-0.189859
2.66269,-0.7035,0.230726,-1.23271,-0.445513,-0.0271947
2.6894,-0.726122,0.218303,-1.25044,-0.441929,0.143378
2.71393,-0.749595,0.205467,-1.3018,-0.429453,0.499016
2.73623,-0.744238,0.19208,-1.35173,-0.39089,1.54253
2.75634,-0.753498,0.178249,-1.3987,-0.304797,3.44374
3.23883,-0.825138,0.0249658,-1.49636,-0.157872,5.87698
3.23276,-0.884762,0.00921945,-1.61433,0.0462125,8.16339
3.22445,-0.755811,-0.00714016,-1.60789,0.301165,10.1981
3.21764,-0.194497,-0.0211181,-1.25937,0.451002,5.99348
3.21539,0.382307,-0.0315695,-0.95773,0.407176,-1.75306
3.21505,0.506375,-0.0407058,-0.908614,0.302652,-4.18096
3.21359,0.511316,-0.0495648,-0.857171,0.108264,-7.77551
3.21146,0.616868,-0.0569527,-0.649977,-0.184776,-11.7216
2.99565,0.640548,-0.0373142,-0.525362,-0.475387,-11.6244
2.99657,0.64105,-0.0425833,-0.529662,-0.447277,1.1244
2.99659,0.612032,-0.0479289,-0.540289,-0.405111,1.68665
2.9957,0.612927,-0.0528585,-0.466538,-0.3321,2.92046
2.99414,0.583804,-0.0568974,-0.379472,-0.226018,4.24326
2.99168,0.532356,-0.0602129,-0.312877,-0.104575,4.85774
2.98758,0.482198,-0.0635048,-0.266141,0.00609589,4.42682
2.98412,0.475216,-0.064805,-0.185021,0.084487,3.13565
3.52571,0.450459,-0.281739,-0.0329482,0.120329,1.43368
3.49178,0.38833,-0.280842,0.155972,0.109896,-0.417305
3.45711,0.275501,-0.278318,0.293562,0.0563312,-2.1426
3.42159,0.112718,-0.275335,0.27451,-0.0421077,-3.93756
